publication_id,ion,band,instrument,holding,tier,selector,route,treatment,A,n_lines,wavelength_air_A,abundance,ep_eV,log_gf,gf_basis,perline_artifact
Fe-057,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,1D-LTE,7.442,67,6056.005,7.38,4.733,-0.32,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe-057,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,1D-LTE,7.442,67,6141.731,7.893,3.603,-1.46,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe-057,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,1D-LTE,7.442,67,6232.64,7.47,3.654,-1.24,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe-057,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,1D-LTE,7.442,67,6315.811,7.369,4.076,-1.63,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe-057,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,1D-LTE,7.442,67,6336.823,7.474,3.686,-0.85,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe-057,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,1D-LTE,7.442,67,6408.017,7.479,3.686,-0.99,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe-057,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,1D-LTE,7.442,67,6627.544,7.597,4.549,-1.59,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe-057,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,1D-LTE,7.442,67,6663.231,7.397,4.559,-1.2,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe-057,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,1D-LTE,7.442,67,6705.101,7.301,4.607,-0.87,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe-057,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,1D-LTE,7.442,67,6725.356,7.365,4.103,-2.1,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe-057,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,1D-LTE,7.442,67,6841.339,7.226,4.607,-0.49,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe-057,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,1D-LTE,7.442,67,6843.655,7.408,4.549,-0.73,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe-057,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,1D-LTE,7.442,67,6855.161,7.461,4.559,-0.49,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe-057,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,1D-LTE,7.442,67,6858.148,7.431,4.608,-0.9,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,4787.827,7.569322555397994,2.998,-2.62,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,4807.708,7.621216648360673,3.3683,-2.15,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,4860.978,7.854459391155559,3.3965,-2.33,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,4875.877,7.567758369097934,3.332,-1.9,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,4896.439,7.593122339238867,3.8835,-1.89,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,4905.133,7.3426869684302,3.9286,-1.73,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,4907.732,7.358977314576196,3.4302,-1.7,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,4911.529,7.638236475883125,4.2562,-1.84,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,4911.779,7.653068645550785,3.9286,-1.75,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,4933.873,7.415245292344409,3.9433,-1.56,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,4934.084,7.322216099816151,3.3014,-2.39,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,5023.498,7.595814605209037,4.3125,-1.67,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,5099.077,7.469085647260333,3.9841,-1.39,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,5129.631,7.612690263436154,3.9433,-1.67,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,5285.127,7.66390881668624,4.4346,-1.66,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,5288.525,7.352303810451309,3.6946,-1.49,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,5373.709,7.466585777403557,4.4733,-0.71,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,5379.574,7.4665809515326895,3.6946,-1.42,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,5403.822,7.2997136079918175,4.0758,-0.98,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,5473.9,7.558107444859548,4.1544,-0.72,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,5481.438,7.60798435225391,4.1909,-1.33,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,5483.099,7.507222918141606,4.1544,-1.39,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,5493.499,6.88072663781338,4.1034,-1.48,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,5532.747,7.183594221065015,3.5732,-1.89,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,5538.516,7.533814500886323,4.2176,-1.54,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,5554.894,7.40380974345999,4.5485,-0.27,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,5563.6,7.448651530059827,4.1909,-0.75,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,5573.102,7.482210128973034,4.1909,-1.29,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,5602.767,7.574016523716971,4.1544,-0.95,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,5618.632,7.433894228574193,4.2089,-1.25,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,5638.262,7.486123582777722,4.2204,-0.72,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,5658.532,7.436087749874305,3.4302,-1.85,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,5705.992,7.563517060101223,4.6076,-0.46,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,5712.131,7.464387228925861,3.417,-2.01,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,5717.833,7.52201429425373,4.2843,-0.96,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,5753.122,7.494629453581718,4.2605,-0.62,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,5775.081,7.528051174010067,4.2204,-1.08,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,5784.658,7.583113787342301,3.3965,-2.67,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,6003.011,7.6388727866767105,3.8816,-1.1,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,6008.556,7.637402290701226,3.8835,-0.98,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,6056.005,7.437206917824901,4.7331,-0.32,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,6141.731,7.932961741430695,3.6025,-1.46,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,6232.64,7.511734773145468,3.6537,-1.24,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,6315.811,7.39679708622744,4.0758,-1.63,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,6336.823,7.502025721283357,3.6864,-0.85,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,6408.017,7.510903868159065,3.6864,-0.99,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,6627.544,7.638429242112677,4.5485,-1.59,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,6663.231,7.418507975112245,4.5585,-1.2,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,6705.101,7.325155266985391,4.607,-0.87,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-058,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A-3DNLTE,7.5046,50,6725.356,7.407986682528912,4.1034,-2.1,per-line artifact,data/results/rya1095/kurucz2005/rya817_3dnlte_per_line.csv
Fe-059,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.448,61,4289.08,7.457,3.368,-1.17,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-059,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.448,61,4372.982,7.335,3.017,-2.4,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-059,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.448,61,4488.906,7.406000000000001,3.654,-1.72,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-059,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.448,61,4495.391,7.107,2.885,-3.39,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-059,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.448,61,4531.636,7.461,3.634,-1.95,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-059,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.448,61,4554.451,7.283,2.865,-2.81,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-059,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.448,61,4565.662,7.334,3.241,-2.17,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-059,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.448,61,4574.216,7.509,3.211,-2.35,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-059,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.448,61,4611.184,7.12,2.851,-2.62,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-059,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.448,61,4708.968,7.599,3.64,-2.07,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-059,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.448,61,4720.962,7.406,4.154,-1.86,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-059,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.448,61,4726.137,7.261,2.998,-2.89,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-059,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.448,61,4741.069,7.457999999999999,3.332,-2.4,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-059,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.448,61,4787.827,7.56,2.998,-2.62,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-059,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.448,61,4807.708,7.588,3.368,-2.15,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-059,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.448,61,4860.978,7.82,3.397,-2.33,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-059,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.448,61,4875.877,7.545999999999999,3.332,-1.9,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-059,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.448,61,4896.439,7.551,3.884,-1.89,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-059,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.448,61,4905.133,7.298,3.929,-1.73,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-059,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.448,61,4907.732,7.346,3.43,-1.7,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-059,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.448,61,4911.529,7.604,4.256,-1.84,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-059,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.448,61,4911.779,7.604,3.929,-1.75,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-059,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.448,61,4933.873,7.372,3.943,-1.56,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-059,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.448,61,4934.084,7.292999999999999,3.301,-2.39,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-059,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.448,61,5023.498,7.556,4.313,-1.67,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe-059,I,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,GRADED,GRADED,SYNTH,ENGINE-A,7.448,61,5099.077,7.455,3.984,-1.39,unique canonical_gf match,data/results/band_products/FeI_4200_6910_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
